Year,Era,Track Name,Artist Name,Release Date,Genres,Track Duration (seconds),Popularity (Rating),Instrumentalness,Acousticness,Danceability,Valence,Energy
2014,2010s,Stolen Dance,Milky Chance,2014-10-14,"german pop, modern rock",313.626,74,0.000239,0.412,0.879,0.685,0.565
2014,2010s,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,2014-06-10,"hip hop, pop rap, r&b, southern hip hop, trap, trap soul",242.983,78,0.0,0.22,0.805,0.211,0.33
2014,2010s,Dance Her Home,Cody Johnson,2014-01-14,"classic texas country, contemporary country, modern country pop",174.68,72,0.0,0.205,0.674,0.889,0.892
2014,2010s,First Love/Late Spring,Mitski,2014-11-11,"brooklyn indie, pov: indie",278.64,77,0.0137,0.000825,0.445,0.102,0.543
2014,2010s,Tumblr Girls (feat. Christoph Andersson),G-Eazy,2014-06-20,"indie pop rap, oakland hip hop, pop rap, rap",255.68,78,0.000105,0.101,0.49,0.346,0.373
2014,2010s,One Last Time,Ariana Grande,2014-08-22,pop,197.266,82,1.65e-06,0.093,0.628,0.104,0.593
2014,2010s,2 On (feat. ScHoolboy Q),Tinashe,2014-10-01,"alternative r&b, dance pop, metropopolis, pop, r&b, urban contemporary",227.0,77,0.0,0.15,0.742,0.431,0.595
2014,2010s,Jackie and Wilson,Hozier,2014-09-19,"irish singer-songwriter, modern rock, pop, pov: indie",223.12,71,7.52e-06,0.0579,0.555,0.739,0.727
2014,2010s,Like Real People Do,Hozier,2014-09-19,"irish singer-songwriter, modern rock, pop, pov: indie",198.026,71,0.393,0.921,0.539,0.145,0.179
2014,2010s,Belong to the City,PARTYNEXTDOOR,2014-07-29,"r&b, rap, urban contemporary",98.023,75,0.00138,0.709,0.582,0.193,0.482
2014,2010s,Blank Space,Taylor Swift,2014-10-27,pop,231.826,70,1.64e-06,0.085,0.753,0.583,0.678
2014,2010s,Love Yourz,J. Cole,2014-12-09,"conscious hip hop, hip hop, north carolina hip hop, rap",211.496,74,0.0,0.589,0.677,0.435,0.638
2014,2010s,"Happy - From ""Despicable Me 2""",Pharrell Williams,2014-03-03,"dance pop, pop",232.72,80,0.0,0.219,0.647,0.962,0.822
2014,2010s,Propuesta Indecente,Romeo Santos,2014-02-25,"bachata, latin hip hop, latin pop, urbano latino",235.133,81,0.0,0.499,0.757,0.742,0.632
2014,2010s,I'm Not The Only One,Sam Smith,2014-05-26,"pop, uk pop",239.316,83,2.01e-05,0.529,0.678,0.493,0.484
2014,2010s,Shake It Off,Taylor Swift,2014-10-27,pop,219.2,70,0.0,0.0561,0.647,0.943,0.785
2014,2010s,Sugar,Maroon 5,2014-09-02,pop,235.493,79,0.0,0.0591,0.748,0.884,0.788
2014,2010s,Francis Forever,Mitski,2014-11-11,"brooklyn indie, pov: indie",149.68,75,1.94e-05,0.00262,0.535,0.32,0.448
2014,2010s,After Dark,Mr.Kitty,2014-10-06,weirdcore,259.146,77,0.266,0.0696,0.585,0.039,0.595
2014,2010s,Animals,Maroon 5,2014-09-02,pop,231.013,80,0.0,0.000185,0.279,0.328,0.742
2014,2010s,Bang Bang,Jessie J,2014-10-10,"dance pop, pop",199.386,78,0.0,0.26,0.706,0.751,0.786
2015,2010s,Tennessee Whiskey,Chris Stapleton,2015-05-04,"contemporary country, outlaw country",293.293,83,0.0096,0.205,0.392,0.512,0.37
2015,2010s,Don't,Bryson Tiller,2015-10-02,"kentucky hip hop, r&b, rap",198.293,83,0.0,0.223,0.765,0.189,0.356
2015,2010s,The Night We Met,Lord Huron,2015-04-07,"indie folk, stomp and holler",208.211,78,0.267,0.969,0.545,0.1,0.366
2015,2010s,The Less I Know The Better,Tame Impala,2015-07-17,"australian psych, modern rock, neo-psychedelic, rock",216.32,85,0.00678,0.0115,0.64,0.785,0.74
2015,2010s,Exchange,Bryson Tiller,2015-10-02,"kentucky hip hop, r&b, rap",194.613,81,0.0,0.107,0.525,0.276,0.433
2015,2010s,Daddy Issues,The Neighbourhood,2015-10-30,"modern alternative rock, modern rock, pop",260.173,85,0.149,0.0678,0.588,0.337,0.521
2015,2010s,C U Girl,Steve Lacy,2015-02-15,afrofuturism,129.697,80,0.0523,0.663,0.414,0.409,0.473
2015,2010s,The Hills,The Weeknd,2015-08-28,"canadian contemporary r&b, canadian pop, pop",242.253,85,0.0,0.0671,0.585,0.137,0.564
2015,2010s,Space Song,Beach House,2015-08-28,"art pop, baltimore indie, dream pop, dreamo, indie rock, indietronica, modern dream pop, pov: indie",320.466,77,0.124,0.229,0.508,0.601,0.792
2015,2010s,Star Shopping,Lil Peep,2015-08-17,"cloud rap, emo rap, lgbtq+ hip hop",142.0,82,0.0185,0.0946,0.538,0.307,0.471
2015,2010s,Ride,Twenty One Pilots,2015-05-15,"modern rock, pop, pov: indie, rock",214.506,84,0.0,0.00835,0.645,0.566,0.713
2015,2010s,Alright,Kendrick Lamar,2015-03-16,"conscious hip hop, hip hop, rap, west coast rap",219.333,80,0.0,0.0742,0.796,0.558,0.766
2015,2010s,Need 2,Pinegrove,2015-10-15,"countrygaze, new jersey indie, small room",191.796,78,0.202,0.00994,0.552,0.213,0.634
2015,2010s,Right My Wrongs,Bryson Tiller,2015-10-02,"kentucky hip hop, r&b, rap",249.32,78,0.0,0.345,0.543,0.29,0.449
2015,2010s,nuts,Lil Peep,2015-12-02,"cloud rap, emo rap, lgbtq+ hip hop",85.36,81,0.0,0.00872,0.51,0.148,0.739
2015,2010s,Alien Blues,Vundabar,2015-07-24,"boston indie, indie garage rock, pov: indie",155.933,79,0.908,0.0807,0.467,0.433,0.757
2015,2010s,Parachute,Chris Stapleton,2015-05-04,"contemporary country, outlaw country",253.2,76,5.72e-05,0.00967,0.642,0.605,0.762
2015,2010s,Stressed Out,Twenty One Pilots,2015-05-15,"modern rock, pop, pov: indie, rock",202.333,84,2.29e-05,0.0462,0.734,0.648,0.637
2015,2010s,No Flockin',Kodak Black,2015-11-13,"florida drill, florida rap, melodic rap, miami hip hop, rap, trap, trap latino",165.29,75,0.0,0.0673,0.943,0.815,0.595
2015,2010s,The Percocet & Stripper Joint,Future,2015-07-17,"atl hip hop, hip hop, rap, southern hip hop, trap",148.453,76,0.954,0.754,0.625,0.0805,0.667
2015,2010s,90210 (feat. Kacy Hill),Travis Scott,2015-09-04,"rap, slap house",339.066,79,8.48e-06,0.113,0.402,0.31,0.527
2015,2010s,Kill Yourself (Part III),$uicideboy$,2015-09-21,"cloud rap, dark trap, new orleans rap, underground hip hop",145.078,77,4.15e-05,0.326,0.753,0.192,0.68
2015,2010s,Electric Love,BØRNS,2015-10-16,"indie poptimism, modern alternative rock, modern rock, pov: indie",218.106,79,0.00137,0.00543,0.611,0.518,0.797
2015,2010s,Nightcrawler (feat. Swae Lee & Chief Keef),Travis Scott,2015-09-04,"rap, slap house",321.56,80,0.0,0.0013,0.522,0.179,0.731
2015,2010s,Sleeping on the Blacktop,Colter Wall,2015-06-02,"canadian americana, canadian contemporary country, outlaw country, saskatchewan indie",192.48,75,0.207,0.824,0.583,0.473,0.309
2015,2010s,Can't Feel My Face,The Weeknd,2015-08-28,"canadian contemporary r&b, canadian pop, pop",213.52,81,0.0,0.113,0.705,0.583,0.769
2015,2010s,Paris,$uicideboy$,2015-11-20,"cloud rap, dark trap, new orleans rap, underground hip hop",111.02,75,0.00636,0.0706,0.849,0.195,0.648
2015,2010s,Wait a Minute!,WILLOW,2015-01-11,"afrofuturism, pop, post-teen pop, pov: indie",196.52,78,1.94e-05,0.0371,0.764,0.672,0.705
2015,2010s,Uptown Funk (feat. Bruno Mars),Mark Ronson,2015-01-12,pop soul,269.666,83,8.15e-05,0.00801,0.856,0.928,0.609
2015,2010s,Traveller,Chris Stapleton,2015-05-04,"contemporary country, outlaw country",222.413,73,0.0166,0.0682,0.543,0.758,0.75
2015,2010s,Centuries,Fall Out Boy,2015-01-16,"emo, modern rock, pop, pop punk, rock",228.36,80,0.0,0.00359,0.393,0.56,0.858
2015,2010s,Trap Queen,Fetty Wap,2015-09-25,"new jersey rap, pop rap, rap, southern hip hop, trap",222.093,74,0.0,0.0244,0.746,0.817,0.873
2015,2010s,Melting,Kali Uchis,2015-02-04,colombian pop,208.853,78,0.0803,0.179,0.574,0.303,0.479
2015,2010s,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,2015-05-26,"east coast hip hop, hip hop, rap",260.986,79,0.0,0.00996,0.394,0.335,0.661
2015,2010s,Runnin' Thru the 7th with My Woadies,$uicideboy$,2015-09-15,"cloud rap, dark trap, new orleans rap, underground hip hop",205.766,74,0.000221,0.0656,0.686,0.187,0.621
2015,2010s,Stitches,Shawn Mendes,2015-04-14,"canadian pop, pop, viral pop",206.88,83,0.0,0.0151,0.752,0.755,0.754
2015,2010s,My Flaws Burn Through My Skin Like Demonic Flames from Hell,$uicideboy$,2015-08-01,"cloud rap, dark trap, new orleans rap, underground hip hop",167.679,74,0.000546,0.00448,0.78,0.0663,0.748
2015,2010s,"New Person, Same Old Mistakes",Tame Impala,2015-07-17,"australian psych, modern rock, neo-psychedelic, rock",363.24,77,0.00671,0.272,0.47,0.49,0.809
2015,2010s,Love Yourself,Justin Bieber,2015-11-13,"canadian pop, pop",233.72,83,0.0,0.835,0.609,0.515,0.378
2015,2010s,Sorry,Justin Bieber,2015-11-13,"canadian pop, pop",200.786,83,0.0,0.0797,0.655,0.409,0.76
2015,2010s,Often,The Weeknd,2015-08-28,"canadian contemporary r&b, canadian pop, pop",249.04,79,0.0,0.222,0.572,0.0713,0.631
2015,2010s,Die A Happy Man,Thomas Rhett,2015-01-01,"contemporary country, country, country road, modern country rock",227.426,72,1.39e-06,0.418,0.595,0.4,0.389
2015,2010s,My House,Flo Rida,2015-04-07,"dance pop, miami hip hop, pop, pop rap",192.19,77,0.0,0.0215,0.688,0.74,0.702
2015,2010s,Let It Happen,Tame Impala,2015-07-17,"australian psych, modern rock, neo-psychedelic, rock",467.586,78,0.0266,0.00462,0.602,0.577,0.881
2015,2010s,Weekend (feat. Miguel),Mac Miller,2015-09-18,"hip hop, pittsburgh rap, rap",208.08,73,0.0,0.47,0.843,0.19,0.435
2015,2010s,Let Em' Know,Bryson Tiller,2015-10-02,"kentucky hip hop, r&b, rap",261.88,73,0.0,0.0336,0.489,0.178,0.406
2015,2010s,Friends,Chase Atlantic,2015-02-21,alternative r&b,230.01,81,6.45e-06,0.0117,0.328,0.0796,0.608
2015,2010s,Lean On,Major Lazer,2015-06-01,"dance pop, edm, electro house, moombahton, pop, pop dance",176.561,75,0.00123,0.00346,0.723,0.274,0.809
2015,2010s,Throne,Bring Me The Horizon,2015-09-11,"melodic metalcore, metalcore, modern rock, rock, uk metalcore",191.52,78,0.0,0.000455,0.426,0.387,0.888
2015,2010s,Coming Home,Leon Bridges,2015-06-23,"modern blues, neo soul, soul",206.386,74,5.52e-05,0.461,0.424,0.462,0.465
2016,2010s,Pink + White,Frank Ocean,2016-08-20,"lgbtq+ hip hop, neo soul",184.516,88,5.48e-05,0.667,0.545,0.549,0.545
2016,2010s,Not Allowed,TV Girl,2016-02-25,pov: indie,167.864,85,0.000227,0.669,0.67,0.563,0.905
2016,2010s,Cigarettes out the Window,TV Girl,2016-02-25,pov: indie,198.96,84,0.0,0.12,0.625,0.594,0.659
2016,2010s,Ivy,Frank Ocean,2016-08-20,"lgbtq+ hip hop, neo soul",249.191,83,0.000289,0.785,0.575,0.466,0.386
2016,2010s,Father Stretch My Hands Pt. 1,Kanye West,2016-06-10,"chicago rap, hip hop, rap",135.92,84,0.0,0.118,0.724,0.438,0.573
2016,2010s,That's What I Like,Bruno Mars,2016-11-17,"dance pop, pop",206.693,87,0.0,0.013,0.853,0.86,0.56
2016,2010s,Some,Steve Lacy,2016-10-31,afrofuturism,118.393,82,0.254,0.00548,0.784,0.634,0.554
2016,2010s,White Ferrari,Frank Ocean,2016-08-20,"lgbtq+ hip hop, neo soul",248.807,83,0.0,0.77,0.501,0.204,0.0958
2016,2010s,One Dance,Drake,2016-05-06,"canadian hip hop, canadian pop, hip hop, pop rap, rap",173.986,87,0.0018,0.00776,0.792,0.37,0.625
2016,2010s,goosebumps,Travis Scott,2016-09-16,"rap, slap house",243.836,86,0.0,0.0847,0.841,0.43,0.728
2016,2010s,Starboy,The Weeknd,2016-11-25,"canadian contemporary r&b, canadian pop, pop",230.453,88,6.35e-06,0.141,0.679,0.486,0.587
2016,2010s,Ophelia,The Lumineers,2016-04-08,"folk-pop, modern rock, neo mellow, stomp and holler",160.097,82,0.000363,0.613,0.664,0.566,0.573
2016,2010s,Poison,Brent Faiyaz,2016-08-03,"r&b, rap",212.992,79,0.000905,0.711,0.689,0.382,0.394
2016,2010s,Antarctica,$uicideboy$,2016-01-26,"cloud rap, dark trap, new orleans rap, underground hip hop",126.85,78,4.45e-06,0.553,0.715,0.319,0.633
2016,2010s,I Bet on Losing Dogs,Mitski,2016-06-17,"brooklyn indie, pov: indie",170.24,82,0.000157,0.00347,0.398,0.412,0.493
2016,2010s,Stargirl Interlude,The Weeknd,2016-11-24,"canadian contemporary r&b, canadian pop, pop",111.626,83,0.0923,0.353,0.715,0.426,0.47
2016,2010s,Redbone,Childish Gambino,2016-12-02,"atl hip hop, hip hop, rap",326.933,81,0.00662,0.174,0.745,0.598,0.353
2016,2010s,Needed Me,Rihanna,2016-01-28,"barbadian pop, pop, urban contemporary",191.6,81,0.0,0.11,0.697,0.298,0.315
2016,2010s,Real Love Baby,Father John Misty,2016-07-26,"art pop, chamber pop, indie rock, singer-songwriter, stomp and holler",189.293,79,0.0287,0.0955,0.417,0.625,0.686
2016,2010s,Say You Won't Let Go,James Arthur,2016-10-28,"pop, talent show, uk pop",211.466,87,0.0,0.695,0.358,0.494,0.557
2016,2010s,Nights,Frank Ocean,2016-08-20,"lgbtq+ hip hop, neo soul",307.151,79,1.15e-06,0.427,0.457,0.428,0.551
2016,2010s,Way down We Go,KALEO,2016-06-10,"icelandic indie, icelandic rock, modern alternative rock",213.706,85,0.000333,0.579,0.489,0.337,0.505
2016,2010s,Night Shift,Jon Pardi,2016-05-13,"contemporary country, country, country road, modern country rock",172.253,76,0.0,0.0963,0.631,0.729,0.754
2016,2010s,Die For You,The Weeknd,2016-11-24,"canadian contemporary r&b, canadian pop, pop",260.253,85,0.0,0.111,0.586,0.508,0.525
2016,2010s,Congratulations,Post Malone,2016-12-09,"dfw rap, melodic rap, pop, rap",220.293,80,0.0,0.215,0.63,0.492,0.804
2016,2010s,Me and Your Mama,Childish Gambino,2016-12-02,"atl hip hop, hip hop, rap",379.226,79,0.0271,0.0104,0.545,0.242,0.442
2016,2010s,Dirt On My Boots,Jon Pardi,2016-05-13,"contemporary country, country, country road, modern country rock",201.893,75,0.0,0.112,0.683,0.533,0.796
2016,2010s,Love On The Brain,Rihanna,2016-01-28,"barbadian pop, pop, urban contemporary",224.0,83,1.08e-05,0.0717,0.509,0.379,0.637
2016,2010s,Closer,The Chainsmokers,2016-07-29,pop,244.96,83,0.0,0.414,0.748,0.661,0.524
2016,2010s,Low Life (feat. The Weeknd),Future,2016-04-13,"atl hip hop, hip hop, rap, southern hip hop, trap",313.546,78,0.282,0.337,0.722,0.102,0.331
2016,2010s,Heartache On The Dance Floor,Jon Pardi,2016-05-13,"contemporary country, country, country road, modern country rock",205.2,74,0.0,0.0563,0.596,0.618,0.833
2016,2010s,Looking Out for You,Joy Again,2016-01-15,pov: indie,179.499,78,0.063,0.0884,0.682,0.937,0.9
2016,2010s,Self Control,Frank Ocean,2016-08-20,"lgbtq+ hip hop, neo soul",249.667,77,0.0,0.768,0.581,0.452,0.21
2016,2010s,Young,Vacations,2016,"newcastle nsw indie, pov: indie",189.16,79,0.00717,0.00392,0.498,0.594,0.81
2016,2010s,Taking What's Not Yours,TV Girl,2016-02-25,pov: indie,205.65,78,0.0,0.65,0.712,0.697,0.914
2016,2010s,Head Over Boots,Jon Pardi,2016-05-13,"contemporary country, country, country road, modern country rock",202.346,74,0.0,0.0763,0.562,0.617,0.688
2016,2010s,Godspeed,Frank Ocean,2016-08-20,"lgbtq+ hip hop, neo soul",177.922,78,0.000168,0.929,0.399,0.0758,0.0969
2016,2010s,Still Think About You,A Boogie Wit da Hoodie,2016-09-16,"melodic rap, rap, trap",246.987,74,0.0,0.219,0.946,0.961,0.646
2016,2010s,24K Magic,Bruno Mars,2016-11-17,"dance pop, pop",225.983,81,0.0,0.034,0.818,0.632,0.803
2016,2010s,My Shit,A Boogie Wit da Hoodie,2016-09-16,"melodic rap, rap, trap",128.156,74,0.0,0.244,0.812,0.847,0.621
2016,2010s,white tee,Lil Peep,2016-06-10,"cloud rap, emo rap, lgbtq+ hip hop",132.226,77,0.0,0.285,0.8,0.729,0.526
2016,2010s,Heathens,Twenty One Pilots,2016-06-16,"modern rock, pop, pov: indie, rock",195.92,81,3.58e-05,0.0841,0.732,0.548,0.396
2016,2010s,Money Longer,Lil Uzi Vert,2016-05-27,"hip hop, melodic rap, philly rap, rage rap, rap, trap",198.944,74,0.0,0.0541,0.795,0.478,0.568
2016,2010s,This Is What You Came For,Calvin Harris,2016-04-29,"dance pop, edm, electro house, house, pop, progressive house, uk dance",222.16,83,0.119,0.199,0.631,0.465,0.927
2016,2010s,7 Years,Lukas Graham,2016-04-01,"danish pop, scandipop",237.3,82,0.0,0.287,0.765,0.34,0.473
2016,2010s,White Iverson,Post Malone,2016-12-09,"dfw rap, melodic rap, pop, rap",256.532,75,0.0,0.233,0.675,0.309,0.561
2016,2010s,Cake By The Ocean,DNCE,2016-11-18,"dance pop, pop",219.146,81,0.0,0.152,0.774,0.896,0.753
2016,2010s,Unstoppable,Sia,2016-10-21,pop,217.746,78,0.000373,0.112,0.468,0.26,0.779
2016,2010s,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016-09-23,"dance pop, pop",237.546,72,0.0,0.0106,0.669,0.7,0.832
2016,2010s,sdp interlude,Travis Scott,2016-09-16,"rap, slap house",191.622,79,0.0544,0.599,0.507,0.588,0.586
2017,2010s,See You Again (feat. Kali Uchis),"Tyler, The Creator",2017-07-21,"hip hop, rap",180.386,89,7.49e-06,0.371,0.558,0.62,0.559
2017,2010s,When It Rains It Pours,Luke Combs,2017-06-02,"contemporary country, country",240.76,84,6.03e-06,0.013,0.551,0.625,0.801
2017,2010s,Evergreen,Richy Mitch & The Coal Miners,2017-05-17,modern folk rock,87.0,88,0.00416,0.557,0.555,0.504,0.216
2017,2010s,Ric Flair Drip (with Metro Boomin),Offset,2017-10-30,"atl hip hop, hip hop, pop rap, rap, trap",172.8,85,5.05e-05,0.149,0.88,0.333,0.428
2017,2010s,Dark Red,Steve Lacy,2017-02-20,afrofuturism,173.104,86,8.32e-06,0.446,0.603,0.769,0.784
2017,2010s,HUMBLE.,Kendrick Lamar,2017-04-14,"conscious hip hop, hip hop, rap, west coast rap",177.0,85,5.39e-05,0.000282,0.908,0.421,0.621
2017,2010s,Apocalypse,Cigarettes After Sex,2017-06-09,"ambient pop, dream pop, el paso indie, shoegaze",290.616,87,0.566,0.0205,0.369,0.18,0.468
2017,2010s,Revenge,XXXTENTACION,2017-08-25,"emo rap, miami hip hop, rap",120.026,85,0.00203,0.782,0.746,0.18,0.251
2017,2010s,Broken Clocks,SZA,2017-06-09,"pop, r&b, rap",231.253,82,0.0,0.131,0.692,0.406,0.684
2017,2010s,Feathered Indians,Tyler Childers,2017-08-04,"kentucky indie, kentucky roots, outlaw country",224.946,79,0.00277,0.75,0.536,0.877,0.574
2017,2010s,Fuck Love,XXXTENTACION,2017-08-25,"emo rap, miami hip hop, rap",146.52,84,0.000152,0.0172,0.797,0.329,0.533
2017,2010s,PRIDE.,Kendrick Lamar,2017-04-14,"conscious hip hop, hip hop, rap, west coast rap",275.253,83,1.68e-05,0.0786,0.665,0.37,0.535
2017,2010s,LOVE. FEAT. ZACARI.,Kendrick Lamar,2017-04-14,"conscious hip hop, hip hop, rap, west coast rap",213.4,82,0.0,0.264,0.8,0.779,0.585
2017,2010s,20 Min,Lil Uzi Vert,2017-11-17,"hip hop, melodic rap, philly rap, rage rap, rap, trap",220.586,82,0.0,0.109,0.773,0.783,0.75
2017,2010s,XO Tour Llif3,Lil Uzi Vert,2017-08-25,"hip hop, melodic rap, philly rap, rage rap, rap, trap",182.706,82,0.0,0.00264,0.732,0.401,0.75
2017,2010s,Brazil,Declan McKenna,2017-04-13,pov: indie,252.306,82,1.27e-05,0.0941,0.687,0.665,0.617
2017,2010s,Broken Halos,Chris Stapleton,2017-05-05,"contemporary country, outlaw country",180.906,78,1.65e-06,0.134,0.613,0.538,0.564
2017,2010s,Something Just Like This,The Chainsmokers,2017-04-07,pop,247.16,88,1.44e-05,0.0498,0.617,0.446,0.635
2017,2010s,Unforgettable,French Montana,2017-07-14,"hip hop, pop rap, rap, southern hip hop, trap",233.901,87,0.0101,0.0293,0.726,0.733,0.769
2017,2010s,For the First Time,Mac DeMarco,2017-05-05,"edmonton indie, lo-fi indie, pov: indie, slacker rock",182.306,81,0.0093,0.296,0.551,0.521,0.529
2017,2010s,Don’t Blame Me,Taylor Swift,2017-11-10,pop,236.413,85,1.76e-05,0.106,0.615,0.193,0.534
2017,2010s,Best Part (feat. H.E.R.),Daniel Caesar,2017-08-25,canadian contemporary r&b,209.831,84,0.0,0.808,0.524,0.436,0.364
2017,2010s,Get You (feat. Kali Uchis),Daniel Caesar,2017-08-25,canadian contemporary r&b,278.179,82,5.2e-05,0.422,0.658,0.358,0.294
2017,2010s,Nose On The Grindstone (OurVinyl Sessions),Tyler Childers,2017-05-30,"kentucky indie, kentucky roots, outlaw country",204.0,77,0.0,0.735,0.488,0.398,0.284
2017,2010s,Hurricane,Luke Combs,2017-06-02,"contemporary country, country",222.533,78,0.0,0.0153,0.464,0.515,0.813
2017,2010s,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,2017-08-25,"hip hop, melodic rap, philly rap, rage rap, rap, trap",221.746,80,0.0,0.617,0.703,0.696,0.757
2017,2010s,Solo,Future,2017-07-27,"atl hip hop, hip hop, rap, southern hip hop, trap",265.996,80,0.497,0.0538,0.784,0.0894,0.486
2017,2010s,DNA.,Kendrick Lamar,2017-04-14,"conscious hip hop, hip hop, rap, west coast rap",185.946,80,0.0,0.00454,0.638,0.422,0.523
2017,2010s,Passionfruit,Drake,2017-03-18,"canadian hip hop, canadian pop, hip hop, pop rap, rap",298.94,81,0.085,0.256,0.809,0.364,0.463
2017,2010s,Sativa,Jhené Aiko,2017-09-22,r&b,276.96,78,0.0,0.316,0.741,0.72,0.61
2017,2010s,Young Dumb & Broke,Khalid,2017-04-27,"pop, pop r&b",202.546,81,1.66e-05,0.199,0.799,0.394,0.539
2017,2010s,Rumor,Lee Brice,2017-11-03,"contemporary country, country, country road, modern country rock",198.44,76,0.0,0.749,0.655,0.599,0.56
2017,2010s,For the Last Time,$uicideboy$,2017-09-05,"cloud rap, dark trap, new orleans rap, underground hip hop",156.081,76,3.46e-06,0.0735,0.844,0.23,0.533
2017,2010s,Mask Off,Future,2017-06-30,"atl hip hop, hip hop, rap, southern hip hop, trap",204.6,82,0.0219,0.0102,0.833,0.281,0.434
2017,2010s,Thunder,Imagine Dragons,2017-06-23,"modern rock, pop, rock",187.146,85,0.134,0.00672,0.604,0.288,0.822
2017,2010s,Sunsetz,Cigarettes After Sex,2017-06-09,"ambient pop, dream pop, el paso indie, shoegaze",215.15,83,0.814,0.0561,0.41,0.129,0.48
2017,2010s,Freestyle,Lil Baby,2017-12-01,"atl hip hop, atl trap, rap, trap",162.053,78,0.0,0.215,0.877,0.255,0.516
2017,2010s,Everybody Dies In Their Nightmares,XXXTENTACION,2017-08-25,"emo rap, miami hip hop, rap",95.466,81,2.14e-05,0.847,0.734,0.689,0.57
2017,2010s,Believer,Imagine Dragons,2017-06-23,"modern rock, pop, rock",204.346,86,0.0,0.0622,0.776,0.666,0.78
2017,2010s,...Ready For It?,Taylor Swift,2017-11-10,pop,208.186,81,0.0,0.0527,0.613,0.417,0.764
2017,2010s,I Know You,Faye Webster,2017-05-12,"atlanta indie, indie pop",251.666,77,9.97e-05,0.287,0.454,0.144,0.385
2017,2010s,Jocelyn Flores,XXXTENTACION,2017-08-25,"emo rap, miami hip hop, rap",119.133,81,4.13e-06,0.469,0.872,0.437,0.391
2017,2010s,K.,Cigarettes After Sex,2017-06-09,"ambient pop, dream pop, el paso indie, shoegaze",320.03,82,0.837,0.14,0.454,0.319,0.401
2017,2010s,Lady May,Tyler Childers,2017-08-04,"kentucky indie, kentucky roots, outlaw country",183.533,75,0.000268,0.881,0.539,0.322,0.16
2017,2010s,Follow You To Virgie (OurVinyl Sessions),Tyler Childers,2017-05-30,"kentucky indie, kentucky roots, outlaw country",202.0,74,0.0,0.732,0.566,0.511,0.325
2017,2010s,I Don't Wanna Do This Anymore,XXXTENTACION,2017-05-16,"emo rap, miami hip hop, rap",87.56,78,0.0,0.843,0.433,0.764,0.778
2017,2010s,Silence,Marshmello,2017-08-11,"brostep, edm, pop, progressive electro house",180.822,82,4.96e-06,0.256,0.52,0.286,0.761
2017,2010s,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2017-09-29,"melodic rap, rap, trap",209.269,76,0.0,0.501,0.839,0.814,0.81
2017,2010s,Look At Me!,XXXTENTACION,2017-02-20,"emo rap, miami hip hop, rap",126.345,80,0.0,0.259,0.763,0.349,0.726
2018,2010s,She Got the Best of Me,Luke Combs,2018-06-01,"contemporary country, country",183.16,83,0.0,0.0292,0.533,0.7,0.907
2018,2010s,Beautiful Crazy,Luke Combs,2018-06-01,"contemporary country, country",193.2,82,0.0,0.676,0.551,0.382,0.402
2018,2010s,All The Stars (with SZA),Kendrick Lamar,2018-02-09,"conscious hip hop, hip hop, rap, west coast rap",232.186,86,0.000195,0.0612,0.695,0.557,0.633
2018,2010s,Whiskey Glasses,Morgan Wallen,2018-04-27,contemporary country,234.346,80,1.18e-06,0.361,0.616,0.687,0.68
2018,2010s,Chasin' You,Morgan Wallen,2018-04-27,contemporary country,205.453,80,0.0,0.667,0.631,0.494,0.591
2018,2010s,Babydoll,Dominic Fike,2018-10-16,"alternative pop rock, pov: indie",97.96,82,0.0,0.114,0.762,0.847,0.604
2018,2010s,Shake the Frost (Live),Tyler Childers,2018-06-29,"kentucky indie, kentucky roots, outlaw country",175.12,78,2.05e-06,0.806,0.447,0.371,0.341
2018,2010s,Sundress,A$AP Rocky,2018-11-20,"east coast hip hop, hip hop, rap",158.205,83,3.68e-06,0.181,0.721,0.743,0.707
2018,2010s,Blue Hair,TV Girl,2018-05-08,pov: indie,217.0,83,0.0497,0.554,0.751,0.884,0.72
2018,2010s,You Get Me So High,The Neighbourhood,2018-11-02,"modern alternative rock, modern rock, pop",153.0,83,0.0791,0.186,0.551,0.387,0.881
2018,2010s,Softcore,The Neighbourhood,2018-11-02,"modern alternative rock, modern rock, pop",206.28,85,0.000417,0.0484,0.575,0.37,0.568
2018,2010s,lovely (with Khalid),Billie Eilish,2018-04-19,"art pop, pop",200.185,87,0.0,0.934,0.351,0.12,0.296
2018,2010s,BUTTERFLY EFFECT,Travis Scott,2018-08-03,"rap, slap house",190.557,84,0.0,0.0531,0.763,0.193,0.628
2018,2010s,Falling Down - Bonus Track,Lil Peep,2018-11-09,"cloud rap, emo rap, lgbtq+ hip hop",196.4,83,0.00294,0.0175,0.669,0.273,0.574
2018,2010s,All Girls Are The Same,Juice WRLD,2018-12-10,"chicago rap, melodic rap, rap",165.819,82,0.000335,0.0769,0.671,0.203,0.529
2018,2010s,Lucid Dreams,Juice WRLD,2018-12-10,"chicago rap, melodic rap, rap",239.835,82,0.0,0.349,0.511,0.218,0.566
